  295.67, 1018.00
  295.94, 1018.00
  296.21, 1018.00
  296.48, 1011.00
  296.75, 1165.00
  297.02, 1549.00
  297.28, 1736.00
  297.55, 2064.00
  297.82, 1936.00
  298.09, 1421.00
  298.36, 1624.00
  298.63, 1860.00
  298.89, 1682.00
  299.16, 1566.00
  299.43, 1678.00
  299.70, 1837.00
  299.97, 1609.00
  300.23, 1446.00
  300.50, 1643.00
  300.77, 1992.00
  301.04, 1824.00
  301.31, 1566.00
  301.58, 1589.00
  301.84, 2036.00
  302.11, 1981.00
  302.38, 1612.00
  302.65, 1800.00
  302.92, 2170.00
  303.19, 1931.00
  303.45, 1649.00
  303.72, 1457.00
  303.99, 1665.00
  304.26, 1610.00
  304.53, 1557.00
  304.79, 1774.00
  305.06, 1931.00
  305.33, 1813.00
  305.60, 1690.00
  305.87, 1787.00
  306.13, 1930.00
  306.40, 1726.00
  306.67, 1644.00
  306.94, 1761.00
  307.21, 1820.00
  307.48, 1756.00
  307.74, 1667.00
  308.01, 1569.00
  308.28, 1835.00
  308.55, 1914.00
  308.82, 1759.00
  309.08, 1694.00
  309.35, 2084.00
  309.62, 1755.00
  309.89, 1495.00
  310.16, 1505.00
  310.42, 1626.00
  310.69, 1565.00
  310.96, 1356.00
  311.23, 1507.00
  311.50, 1902.00
  311.76, 1795.00
  312.03, 1601.00
  312.30, 1715.00
  312.57, 1869.00
  312.84, 1630.00
  313.10, 1374.00
  313.37, 1583.00
  313.64, 1879.00
  313.91, 2080.00
  314.18, 1572.00
  314.44, 1700.00
  314.71, 1754.00
  314.98, 1696.00
  315.25, 1528.00
  315.52, 1776.00
  315.78, 1974.00
  316.05, 1702.00
  316.32, 1508.00
  316.59, 1521.00
  316.85, 1834.00
  317.12, 1662.00
  317.39, 1481.00
  317.66, 1512.00
  317.93, 1883.00
  318.19, 1798.00
  318.46, 1541.00
  318.73, 1479.00
  319.00, 1678.00
  319.26, 1724.00
  319.53, 1541.00
  319.80, 1722.00
  320.07, 2005.00
  320.34, 1925.00
  320.60, 1474.00
  320.87, 1550.00
  321.14, 1778.00
  321.41, 1768.00
  321.67, 1627.00
  321.94, 1699.00
  322.21, 1781.00
  322.48, 1832.00
  322.75, 1772.00
  323.01, 1820.00
  323.28, 1902.00
  323.55, 1822.00
  323.82, 1491.00
  324.08, 1746.00
  324.35, 1782.00
  324.62, 1707.00
  324.89, 1516.00
  325.15, 1512.00
  325.42, 1798.00
  325.69, 1986.00
  325.96, 1760.00
  326.23, 1857.00
  326.49, 2179.00
  326.76, 1960.00
  327.03, 1646.00
  327.30, 1870.00
  327.56, 2183.00
  327.83, 1860.00
  328.10, 1569.00
  328.37, 1720.00
  328.63, 1849.00
  328.90, 1772.00
  329.17, 1485.00
  329.44, 1658.00
  329.70, 1909.00
  329.97, 1755.00
  330.24, 1590.00
  330.51, 1678.00
  330.77, 1826.00
  331.04, 1687.00
  331.31, 1419.00
  331.58, 1653.00
  331.84, 1860.00
  332.11, 1954.00
  332.38, 1616.00
  332.65, 1663.00
  332.91, 1792.00
  333.18, 1721.00
  333.45, 1478.00
  333.72, 1629.00
  333.98, 1739.00
  334.25, 1651.00
  334.52, 1532.00
  334.79, 1589.00
  335.05, 1833.00
  335.32, 1721.00
  335.59, 1578.00
  335.86, 1575.00
  336.12, 1833.00
  336.39, 1719.00
  336.66, 1715.00
  336.93, 1780.00
  337.19, 1788.00
  337.46, 1661.00
  337.73, 1591.00
  337.99, 1687.00
  338.26, 1877.00
  338.53, 1853.00
  338.80, 1567.00
  339.06, 1569.00
  339.33, 1830.00
  339.60, 1721.00
  339.87, 1466.00
  340.13, 1544.00
  340.40, 1786.00
  340.67, 1669.00
  340.93, 1428.00
  341.20, 1488.00
  341.47, 1933.00
  341.74, 2214.00
  342.00, 2158.00
  342.27, 1623.00
  342.54, 1801.00
  342.81, 1694.00
  343.07, 1580.00
  343.34, 1896.00
  343.61, 1998.00
  343.87, 1734.00
  344.14, 1811.00
  344.41, 1542.00
  344.68, 1700.00
  344.94, 1662.00
  345.21, 1444.00
  345.48, 1537.00
  345.74, 1844.00
  346.01, 1635.00
  346.28, 1561.00
  346.55, 1700.00
  346.81, 1990.00
  347.08, 1707.00
  347.35, 1473.00
  347.61, 1617.00
  347.88, 1801.00
  348.15, 1743.00
  348.42, 1577.00
  348.68, 1775.00
  348.95, 1763.00
  349.22, 1653.00
  349.48, 1369.00
  349.75, 1424.00
  350.02, 1715.00
  350.28, 1893.00
  350.55, 1752.00
  350.82, 1722.00
  351.09, 1775.00
  351.35, 1786.00
  351.62, 1642.00
  351.89, 1575.00
  352.15, 1897.00
  352.42, 1973.00
  352.69, 1712.00
  352.95, 1805.00
  353.22, 1782.00
  353.49, 1793.00
  353.76, 1473.00
  354.02, 1745.00
  354.29, 1797.00
  354.56, 1849.00
  354.82, 1707.00
  355.09, 1516.00
  355.36, 1903.00
  355.62, 1884.00
  355.89, 1549.00
  356.16, 1588.00
  356.42, 1963.00
  356.69, 1802.00
  356.96, 1696.00
  357.22, 1756.00
  357.49, 1927.00
  357.76, 1770.00
  358.03, 1387.00
  358.29, 1476.00
  358.56, 1775.00
  358.83, 1786.00
  359.09, 1469.00
  359.36, 1688.00
  359.63, 1846.00
  359.89, 1582.00
  360.16, 1504.00
  360.43, 1644.00
  360.69, 1826.00
  360.96, 1690.00
  361.23, 1563.00
  361.49, 1764.00
  361.76, 1827.00
  362.03, 1773.00
  362.29, 1551.00
  362.56, 1691.00
  362.83, 1763.00
  363.09, 1618.00
  363.36, 1490.00
  363.63, 1486.00
  363.89, 1732.00
  364.16, 1777.00
  364.43, 1398.00
  364.69, 1471.00
  364.96, 1801.00
  365.23, 1670.00
  365.49, 1446.00
  365.76, 1647.00
  366.03, 1768.00
  366.29, 1716.00
  366.56, 1540.00
  366.83, 1640.00
  367.09, 1853.00
  367.36, 1695.00
  367.63, 1484.00
  367.89, 1642.00
  368.16, 1910.00
  368.43, 1824.00
  368.69, 1586.00
  368.96, 1606.00
  369.23, 1786.00
  369.49, 1746.00
  369.76, 1464.00
  370.03, 1609.00
  370.29, 2002.00
  370.56, 1767.00
  370.82, 1559.00
  371.09, 1614.00
  371.36, 1946.00
  371.62, 1864.00
  371.89, 1621.00
  372.16, 1615.00
  372.42, 2114.00
  372.69, 1997.00
  372.96, 1480.00
  373.22, 1490.00
  373.49, 1757.00
  373.76, 1708.00
  374.02, 1493.00
  374.29, 1522.00
  374.55, 1850.00
  374.82, 1799.00
  375.09, 1526.00
  375.35, 1591.00
  375.62, 1811.00
  375.89, 1776.00
  376.15, 1604.00
  376.42, 1493.00
  376.69, 1683.00
  376.95, 1655.00
  377.22, 1574.00
  377.48, 1628.00
  377.75, 1783.00
  378.02, 1611.00
  378.28, 1468.00
  378.55, 1788.00
  378.82, 2183.00
  379.08, 1777.00
  379.35, 1541.00
  379.62, 1701.00
  379.88, 1863.00
  380.15, 1813.00
  380.41, 1668.00
  380.68, 1638.00
  380.95, 1854.00
  381.21, 1817.00
  381.48, 1438.00
  381.74, 1700.00
  382.01, 1869.00
  382.28, 1539.00
  382.54, 1309.00
  382.81, 1431.00
  383.08, 1773.00
  383.34, 1684.00
  383.61, 1558.00
  383.87, 1677.00
  384.14, 1808.00
  384.41, 1634.00
  384.67, 1544.00
  384.94, 1699.00
  385.21, 1763.00
  385.47, 1650.00
  385.74, 1395.00
  386.00, 1663.00
  386.27, 1873.00
  386.54, 1708.00
  386.80, 1629.00
  387.07, 1595.00
  387.33, 1860.00
  387.60, 1754.00
  387.87, 1524.00
  388.13, 1759.00
  388.40, 1744.00
  388.66, 2061.00
  388.93, 2406.00
  389.20, 1616.00
  389.46, 1869.00
  389.73, 1660.00
  389.99, 1513.00
  390.26, 1767.00
  390.53, 2016.00
  390.79, 2026.00
  391.06, 1847.00
  391.32, 1743.00
  391.59, 1841.00
  391.86, 1849.00
  392.12, 1626.00
  392.39, 1833.00
  392.65, 1831.00
  392.92, 1820.00
  393.19, 1675.00
  393.45, 1901.00
  393.72, 1872.00
  393.98, 1802.00
  394.25, 1487.00
  394.52, 1803.00
  394.78, 2030.00
  395.05, 1806.00
  395.31, 1542.00
  395.58, 1645.00
  395.84, 1942.00
  396.11, 1809.00
  396.38, 1638.00
  396.64, 1570.00
  396.91, 1754.00
  397.17, 1778.00
  397.44, 1549.00
  397.71, 1529.00
  397.97, 1701.00
  398.24, 1793.00
  398.50, 1577.00
  398.77, 1607.00
  399.03, 1871.00
  399.30, 1811.00
  399.57, 1692.00
  399.83, 1571.00
  400.10, 1871.00
  400.36, 1704.00
  400.63, 1617.00
  400.89, 1658.00
  401.16, 2005.00
  401.43, 1879.00
  401.69, 1651.00
  401.96, 1696.00
  402.22, 1737.00
  402.49, 1689.00
  402.75, 1428.00
  403.02, 1547.00
  403.29, 1978.00
  403.55, 1806.00
  403.82, 1558.00
  404.08, 1681.00
  404.35, 1695.00
  404.61, 1737.00
  404.88, 1570.00
  405.14, 1672.00
  405.41, 1959.00
  405.68, 1913.00
  405.94, 1679.00
  406.21, 1494.00
  406.47, 1786.00
  406.74, 1824.00
  407.00, 1614.00
  407.27, 1647.00
  407.53, 1924.00
  407.80, 1981.00
  408.07, 1510.00
  408.33, 1669.00
  408.60, 1941.00
